año,Mes,País destino,Nombre exportador,sacos_70,sacos_60,valor_usd,total_kg,fecha
2017,1,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,4691,5471,1133799.6400000001,328370,2017-01-01
2017,1,Alemania,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,511,596,100000.0,35770,2017-01-01
2017,1,Alemania,SOCIEDAD EXPORTADORA DE CAFE,5660,6606,1436274.86,396200,2017-01-01
2017,1,Alemania,SKN CARIBECAFE LTDA,3244,3782,892886.7099999998,227080,2017-01-01
2017,1,Alemania,RESTCAFE S A S,3,3,1252.6,210,2017-01-01
2017,1,Alemania,RAFAEL ESPINOSA HERMANOS & CIA SCA,275,321,76598.64,19250,2017-01-01
2017,1,Alemania,RACAFE & CIA S.C.A.,2923,3408,691634.51,204610,2017-01-01
2017,1,Alemania,PROMOTORA DE INVERSIONES,275,321,64196.41,19250,2017-01-01
2017,1,Alemania,OLAM AGRO COLOMBIA S.A.S,1100,1283,236284.99,77000,2017-01-01
2017,1,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,2401,2801,400000.01,168070,2017-01-01
2017,1,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,7727,9015,1300000.0,540890,2017-01-01
2017,1,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,114,132,42784.0,7980,2017-01-01
2017,1,Alemania,FEDERACION NACIONAL DE CAFETEROS,16948,19770,4515533.249999999,1186360,2017-01-01
2017,1,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,10237,11943,2175992.0799999996,716590,2017-01-01
2017,1,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,104720.0,32060,2017-01-01
2017,1,Alemania,COOPERATIVA DE CAFICULTORES,190,223,88090.0,13300,2017-01-01
2017,1,Alemania,ALTAMIRA SUPREMO S.A.S.,825,962,150000.0,57750,2017-01-01
2017,1,Alemania,BANCA EXPORTADORA S.A BANEXPORT,275,321,80000.0,19250,2017-01-01
2017,1,Alemania,DESCAFEINADORA COLOMBIANA S.A.S,1,1,2475.0,70,2017-01-01
2017,1,Alemania,CAFE COLSUAVES S.A.S,300,350,64500.0,21000,2017-01-01
2017,1,Alemania,CARAVELA COLOMBIA S.A.S,286,334,61490.0,20020,2017-01-01
2017,1,Alemania,CARCAFE LTDA,3107,3625,778706.25,217490,2017-01-01
2017,1,Alemania,C. I. KYOTO LOHAS BEANS S.A.S,271,316,96744.25,18970,2017-01-01
2017,1,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,283,332,101571.16999999998,19810,2017-01-01
2017,1,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,3596,4197,908269.31,251720,2017-01-01
2017,1,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,899,1049,207630.77,62930,2017-01-01
2017,1,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,6783,7912,1777309.6700000002,474810,2017-01-01
2017,1,Alemania,COFCO COLOMBIA S.A.S,275,321,50000.0,19250,2017-01-01
2017,2,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,14233,16600,2568396.8800000004,996310,2017-02-01
2017,2,Alemania,SOCIEDAD EXPORTADORA DE CAFE,3804,4436,939145.2999999999,266280,2017-02-01
2017,2,Alemania,SKN CARIBECAFE LTDA,5923,6912,1661443.8199999996,414610,2017-02-01
2017,2,Alemania,RACAFE & CIA S.C.A.,858,1001,223040.28,60060,2017-02-01
2017,2,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,13186,15387,2200000.0000000005,923020,2017-02-01
2017,2,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,104720.0,32060,2017-02-01
2017,2,Alemania,FEDERACION NACIONAL DE CAFETEROS,9964,11623,2436330.7800000003,697480,2017-02-01
2017,2,Alemania,COOPERATIVA DE CAFICULTORES,898,1047,257929.22,62860,2017-02-01
2017,2,Alemania,ECOLSIERRA EXPORT S.A.S,555,647,150000.0,38850,2017-02-01
2017,2,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,1675,1954,397862.74999999994,117250,2017-02-01
2017,2,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,9191,10723,2330934.4600000004,643370,2017-02-01
2017,2,Alemania,ALTAMIRA SUPREMO S.A.S.,1101,1284,200000.0,77070,2017-02-01
2017,2,Alemania,BANCA EXPORTADORA S.A BANEXPORT,573,669,173397.53999999998,40110,2017-02-01
2017,2,Alemania,C. I. KYOTO LOHAS BEANS S.A.S,275,321,101596.74,19250,2017-02-01
2017,2,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,3605,4205,847683.9800000001,252350,2017-02-01
2017,2,Alemania,COFCO COLOMBIA S.A.S,550,641,100000.0,38500,2017-02-01
2017,2,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,5842,6814,1477688.6400000004,408940,2017-02-01
2017,2,Alemania,CARCAFE LTDA,2944,3434,709058.3399999999,206080,2017-02-01
2017,3,Alemania,SOCIEDAD EXPORTADORA DE CAFE,8339,9723,2099474.18,583730,2017-03-01
2017,3,Alemania,ECOLSIERRA EXPORT S.A.S,286,333,70000.0,20020,2017-03-01
2017,3,Alemania,RACAFE & CIA S.C.A.,4444,5183,1114544.26,311080,2017-03-01
2017,3,Alemania,OLAM AGRO COLOMBIA S.A.S,1097,1280,269124.99,76790,2017-03-01
2017,3,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,10795,12593,1839198.4299999997,755650,2017-03-01
2017,3,Alemania,INTEGRA TRADING SAS,900,1050,150000.0,63000,2017-03-01
2017,3,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,104720.0,32060,2017-03-01
2017,3,Alemania,FEDERACION NACIONAL DE CAFETEROS,16484,19226,4393397.45,1153880,2017-03-01
2017,3,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,15295,17846,3351609.96,1070650,2017-03-01
2017,3,Alemania,SKN CARIBECAFE LTDA,3873,4518,1044702.2999999999,271110,2017-03-01
2017,3,Alemania,COOPERATIVA DE CAFICULTORES,599,699,176180.0,41930,2017-03-01
2017,3,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,549,641,135941.34999999998,38430,2017-03-01
2017,3,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,3118,3640,807318.7999999999,218260,2017-03-01
2017,3,Alemania,COFCO COLOMBIA S.A.S,275,321,50000.0,19250,2017-03-01
2017,3,Alemania,CINCINNATI COFFEE COMPANY S.A.S.,439,513,216792.90000000002,30730,2017-03-01
2017,3,Alemania,CARCAFE LTDA,6157,7182,1479351.28,430990,2017-03-01
2017,3,Alemania,C. I. KYOTO LOHAS BEANS S.A.S,846,988,305599.61,59220,2017-03-01
2017,3,Alemania,BANCA EXPORTADORA S.A BANEXPORT,900,1050,240000.0,63000,2017-03-01
2017,3,Alemania,ALTAMIRA SUPREMO S.A.S.,1382,1611,254216.69999999998,96740,2017-03-01
2017,3,Alemania,ALMA DE HUILA EXPORTADORES SAS,285,332,63545.44,19950,2017-03-01
2017,3,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,8530,9950,1916671.8199999998,597100,2017-03-01
2017,3,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,863,1007,200243.21,60410,2017-03-01
2017,4,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,8062,9407,1447727.71,564340,2017-04-01
2017,4,Alemania,OLAM AGRO COLOMBIA S.A.S,285,332,61275.0,19950,2017-04-01
2017,4,Alemania,PROMOTORA DE INVERSIONES,299,349,50000.0,20930,2017-04-01
2017,4,Alemania,RACAFE & CIA S.C.A.,600,700,136577.61,42000,2017-04-01
2017,4,Alemania,LONDON INVERSIONES S.A.S,9,11,3335.23,630,2017-04-01
2017,4,Alemania,SELECTO EXPORTADORES S.A.S.,275,321,66169.0,19250,2017-04-01
2017,4,Alemania,SKN CARIBECAFE LTDA,2291,2673,561292.51,160370,2017-04-01
2017,4,Alemania,SOCIEDAD EXPORTADORA DE CAFE,8077,9422,1988354.0499999998,565390,2017-04-01
2017,4,Alemania,RESTCAFE S A S,8,10,4639.0,560,2017-04-01
2017,4,Alemania,FEDERACION NACIONAL DE CAFETEROS,17653,20591,4660892.32,1235710,2017-04-01
2017,4,Alemania,ALTAMIRA SUPREMO S.A.S.,826,963,150000.0,57820,2017-04-01
2017,4,Alemania,ECOLSIERRA EXPORT S.A.S,276,322,80000.0,19320,2017-04-01
2017,4,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,8735,10190,1819103.22,611450,2017-04-01
2017,4,Alemania,CAFE COLSUAVES S.A.S,825,963,177375.0,57750,2017-04-01
2017,4,Alemania,CARCAFE LTDA,4810,5610,1168118.56,336700,2017-04-01
2017,4,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,1448,1688,330278.86,101360,2017-04-01
2017,4,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,3018,3520,740345.2800000001,211260,2017-04-01
2017,4,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,299,349,64793.049999999996,20930,2017-04-01
2017,4,Alemania,COOPERATIVA DE CAFICULTORES,899,1050,264270.0,62930,2017-04-01
2017,4,Alemania,COFCO COLOMBIA S.A.S,549,640,100000.0,38430,2017-04-01
2017,5,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,9588,11191,1960000.0200000003,671160,2017-05-01
2017,5,Alemania,SOCIEDAD EXPORTADORA DE CAFE,5337,6224,1327439.1500000004,373590,2017-05-01
2017,5,Alemania,SELECTO EXPORTADORES S.A.S.,187,218,37531.42,13090,2017-05-01
2017,5,Alemania,RACAFE & CIA S.C.A.,1147,1338,257401.38,80290,2017-05-01
2017,5,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,3301,3850,628396.88,231070,2017-05-01
2017,5,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,209440.0,64120,2017-05-01
2017,5,Alemania,FEDERACION NACIONAL DE CAFETEROS,7890,9201,1976121.56,552300,2017-05-01
2017,5,Alemania,EXPOCOSURCA S.A. C.I.,275,320,59125.0,19250,2017-05-01
2017,5,Alemania,ECOLSIERRA EXPORT S.A.S,275,321,70000.0,19250,2017-05-01
2017,5,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,1923,2242,469343.01,134610,2017-05-01
2017,5,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,1100,1283,268172.25999999995,77000,2017-05-01
2017,5,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,5183,6043,1246205.6400000001,362810,2017-05-01
2017,5,Alemania,COFFEE ROASTING S.A.S,2,3,870.0,140,2017-05-01
2017,5,Alemania,CARCAFE LTDA,4549,5306,1173363.61,318430,2017-05-01
2017,5,Alemania,CAFE COLSUAVES S.A.S,1149,1341,247250.0,80430,2017-05-01
2017,5,Alemania,C.I. MADRID S.A.,13,16,5085.5,910,2017-05-01
2017,5,Alemania,C. I. KYOTO LOHAS BEANS S.A.S,550,641,164698.05,38500,2017-05-01
2017,5,Alemania,ASOCIACION DE PRODUCTORES AGROPECUA,29,34,5710.0,2030,2017-05-01
2017,5,Alemania,ALTAMIRA SUPREMO S.A.S.,275,321,50000.0,19250,2017-05-01
2017,6,Alemania,FEDERACION NACIONAL DE CAFETEROS,11654,13591,3057598.350000001,815780,2017-06-01
2017,6,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,234,273,92925.0,16380,2017-06-01
2017,6,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,238022.4,64120,2017-06-01
2017,6,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,7801,9102,1796392.9999999998,546070,2017-06-01
2017,6,Alemania,SKN CARIBECAFE LTDA,836,975,185516.97,58520,2017-06-01
2017,6,Alemania,SOCIEDAD EXPORTADORA DE CAFE,3000,3499,729236.5199999999,210000,2017-06-01
2017,6,Alemania,RACAFE & CIA S.C.A.,572,666,138801.15000000002,40040,2017-06-01
2017,6,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,12689,14803,2730854.119999999,888230,2017-06-01
2017,6,Alemania,OLAM AGRO COLOMBIA S.A.S,285,333,70000.0,19950,2017-06-01
2017,6,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,549,641,128894.73000000001,38430,2017-06-01
2017,6,Alemania,BANCA EXPORTADORA S.A BANEXPORT,680,794,229599.22,47600,2017-06-01
2017,6,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,5968,6963,1373423.0399999998,417760,2017-06-01
2017,6,Alemania,COFCO COLOMBIA S.A.S,550,640,139599.22,38500,2017-06-01
2017,6,Alemania,CARCAFE LTDA,4941,5765,1187334.7599999998,345870,2017-06-01
2017,6,Alemania,CARAVELA COLOMBIA S.A.S,276,322,70000.0,19320,2017-06-01
2017,6,Alemania,CAFE COLSUAVES S.A.S,599,699,129000.0,41930,2017-06-01
2017,6,Alemania,C. I. KYOTO LOHAS BEANS S.A.S,821,958,259642.72,57470,2017-06-01
2017,6,Alemania,ALTAMIRA SUPREMO S.A.S.,1099,1284,240000.0,76930,2017-06-01
2017,6,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,1109,1294,277483.31,77630,2017-06-01
2017,6,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,600,700,148152.65000000002,42000,2017-06-01
2017,7,Alemania,FEDERACION NACIONAL DE CAFETEROS,8738,10194,2441282.11,611660,2017-07-01
2017,7,Alemania,G&B HIJOS SAS,237,275,38667.92,16590,2017-07-01
2017,7,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,238022.4,64120,2017-07-01
2017,7,Alemania,LA TOSTADORA S.A.S.,2,2,612.75,140,2017-07-01
2017,7,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,8969,10460,1797595.31,627830,2017-07-01
2017,7,Alemania,SKN CARIBECAFE LTDA,1994,2327,453747.93,139580,2017-07-01
2017,7,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,21,24,15241.34,1470,2017-07-01
2017,7,Alemania,RACAFE & CIA S.C.A.,1987,2319,448776.52999999997,139090,2017-07-01
2017,7,Alemania,RESTCAFE S A S,3,3,1674.0,210,2017-07-01
2017,7,Alemania,SOCIEDAD EXPORTADORA DE CAFE,5088,5938,1231447.11,356160,2017-07-01
2017,7,Alemania,EXPOCOSURCA S.A. C.I.,276,322,59125.0,19320,2017-07-01
2017,7,Alemania,OLAM AGRO COLOMBIA S.A.S,1087,1269,233275.0,76090,2017-07-01
2017,7,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,9603,11204,2240000.01,672210,2017-07-01
2017,7,Alemania,ALTAMIRA SUPREMO S.A.S.,1375,1605,310000.0,96250,2017-07-01
2017,7,Alemania,COOPERATIVA DE CAFICULTORES,275,321,88090.0,19250,2017-07-01
2017,7,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,2980,3477,677454.86,208600,2017-07-01
2017,7,Alemania,COOPERATIVA DEPARTAMENTAL DE,300,350,50000.0,21000,2017-07-01
2017,7,Alemania,C.I INVERSIONES PERCOL E.U,275,320,59125.0,19250,2017-07-01
2017,7,Alemania,CAFE COLSUAVES S.A.S,299,349,64500.0,20930,2017-07-01
2017,7,Alemania,CARAVELA COLOMBIA S.A.S,277,323,59339.99,19390,2017-07-01
2017,7,Alemania,BANCA EXPORTADORA S.A BANEXPORT,1500,1749,360000.00000000006,105000,2017-07-01
2017,7,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,285,332,91066.39,19950,2017-07-01
2017,7,Alemania,COFCO COLOMBIA S.A.S,551,642,129815.48999999999,38570,2017-07-01
2017,7,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,2943,3435,640976.0399999999,206010,2017-07-01
2017,7,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,299,349,70213.34,20930,2017-07-01
2017,7,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,4946,5770,1136412.6,346220,2017-07-01
2017,7,Alemania,CARCAFE LTDA,7410,8643,1731560.5699999996,518700,2017-07-01
2017,8,Alemania,EXPOCOSURCA S.A. C.I.,275,321,59125.0,19250,2017-08-01
2017,8,Alemania,SUR CAFE S.A,299,349,70000.0,20930,2017-08-01
2017,8,Alemania,SOCIEDAD EXPORTADORA DE CAFE,8879,10361,2198551.9099999997,621530,2017-08-01
2017,8,Alemania,SKN CARIBECAFE LTDA,4158,4854,1063870.8699999999,291060,2017-08-01
2017,8,Alemania,OLAM AGRO COLOMBIA S.A.S,1428,1666,306375.0,99960,2017-08-01
2017,8,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,9890,11536,2130000.0300000003,692300,2017-08-01
2017,8,Alemania,FEDERACION NACIONAL DE CAFETEROS,13646,15918,3606235.680000001,955220,2017-08-01
2017,8,Alemania,EXPORTACIONES LOPEZ-MARTINEZ SAS,240,280,69078.24,16800,2017-08-01
2017,8,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,5388,6286,1266011.1099999999,377160,2017-08-01
2017,8,Alemania,COOPERATIVA DEPARTAMENTAL DE,2073,2419,435564.57,145110,2017-08-01
2017,8,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,1374,1604,334025.25000000006,96180,2017-08-01
2017,8,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,5982,6980,1290000.0099999998,418740,2017-08-01
2017,8,Alemania,COMERCIALIZADORA OSCAR FERREIRA S.A,14,17,5700.0,980,2017-08-01
2017,8,Alemania,CARCAFE LTDA,4064,4741,1043765.9299999999,284480,2017-08-01
2017,8,Alemania,CARAVELA COLOMBIA S.A.S,276,322,59125.0,19320,2017-08-01
2017,8,Alemania,CAFE COLSUAVES S.A.S,896,1046,193500.01,62720,2017-08-01
2017,8,Alemania,C. I. KYOTO LOHAS BEANS S.A.S,839,979,286721.06,58730,2017-08-01
2017,8,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,7431,8667,1730076.1300000001,520170,2017-08-01
2017,9,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,6828,7962,1621926.3399999999,477960,2017-09-01
2017,9,Alemania,FEDERACION NACIONAL DE CAFETEROS,11517,13433,3023746.5299999993,806190,2017-09-01
2017,9,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,236297.6,64120,2017-09-01
2017,9,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,12284,14329,2597996.090000001,859880,2017-09-01
2017,9,Alemania,OLAM AGRO COLOMBIA S.A.S,1168,1364,262550.0,81760,2017-09-01
2017,9,Alemania,TERESITA EXPORTADORES DE CAFÉ S.A.,549,641,125027.6,38430,2017-09-01
2017,9,Alemania,SKN CARIBECAFE LTDA,1727,2015,409389.54,120890,2017-09-01
2017,9,Alemania,SOCIEDAD EXPORTADORA DE CAFE,7108,8292,1705621.2799999998,497560,2017-09-01
2017,9,Alemania,COOPERATIVA DEPARTAMENTAL DE,599,699,140000.0,41930,2017-09-01
2017,9,Alemania,VIVE CAFE S.A.,1,1,744.0,70,2017-09-01
2017,9,Alemania,RACAFE & CIA S.C.A.,8947,10441,2253283.26,626290,2017-09-01
2017,9,Alemania,COOPERATIVA DE CAFICULTORES DEL SUR,550,642,118250.0,38500,2017-09-01
2017,9,Alemania,ASOCIACION DE PRODUCTORES AGROPECUA,99,115,47109.8,6930,2017-09-01
2017,9,Alemania,COOPERATIVA CENTRAL DE CAFICULTORES,600,700,152778.78,42000,2017-09-01
2017,9,Alemania,COOPERATIVA DE CAFICULTORES,550,640,176179.99,38500,2017-09-01
2017,9,Alemania,ALTAMIRA SUPREMO S.A.S.,831,968,195000.0,58170,2017-09-01
2017,9,Alemania,BANCA EXPORTADORA S.A BANEXPORT,900,1050,210000.0,63000,2017-09-01
2017,9,Alemania,C. I. KYOTO LOHAS BEANS S.A.S,549,641,247559.72,38430,2017-09-01
2017,9,Alemania,CAFE COLSUAVES S.A.S,1199,1399,258000.0,83930,2017-09-01
2017,9,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,3895,4544,885170.76,272650,2017-09-01
2017,9,Alemania,COFCO COLOMBIA S.A.S,1659,1935,389999.99,116130,2017-09-01
2017,9,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,1149,1342,247250.0,80430,2017-09-01
2017,9,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,284,331,68864.44,19880,2017-09-01
2017,9,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,2450,2859,615261.97,171500,2017-09-01
2017,9,Alemania,CARCAFE LTDA,3865,4507,968174.1099999999,270550,2017-09-01
2017,10,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,21470,25053,5052762.820000001,1502900,2017-10-01
2017,10,Alemania,SOCIEDAD EXPORTADORA DE CAFE,3497,4077,900342.02,244790,2017-10-01
2017,10,Alemania,SUR CAFE S.A,900,1048,210000.0,63000,2017-10-01
2017,10,Alemania,SKN CARIBECAFE LTDA,7631,8901,1712304.13,534170,2017-10-01
2017,10,Alemania,SELECTO EXPORTADORES S.A.S.,268,314,54094.21999999999,18760,2017-10-01
2017,10,Alemania,RACAFE & CIA S.C.A.,8979,10478,2181883.9699999997,628530,2017-10-01
2017,10,Alemania,PERCAFE DEL TOLIMA S.A.S.,91,107,23428.46,6370,2017-10-01
2017,10,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,6895,8042,1605591.4300000002,482650,2017-10-01
2017,10,Alemania,LONDON INVERSIONES S.A.S,24,28,10311.2,1680,2017-10-01
2017,10,Alemania,FEDERACION NACIONAL DE CAFETEROS,14914,17396,4207245.170000001,1043980,2017-10-01
2017,10,Alemania,COOPERATIVA DE CAFICULTORES,1651,1924,528540.0,115570,2017-10-01
2017,10,Alemania,ALEXCAFE SAS,575,671,140000.0,40250,2017-10-01
2017,10,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,2655,3097,680674.1100000001,185850,2017-10-01
2017,10,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,4467,5210,1000351.1799999999,312690,2017-10-01
2017,10,Alemania,AZAHAR COFFEE COMPANY S.A.S,107,123,49599.229999999996,7490,2017-10-01
2017,10,Alemania,BANCA EXPORTADORA S.A BANEXPORT,300,350,70000.0,21000,2017-10-01
2017,10,Alemania,C.I INVERSIONES PERCOL E.U,274,319,59125.0,19180,2017-10-01
2017,10,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,849,990,193898.16999999998,59430,2017-10-01
2017,10,Alemania,CARCAFE LTDA,3688,4303,991698.04,258160,2017-10-01
2017,10,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,235,273,50525.0,16450,2017-10-01
2017,10,Alemania,COFCO COLOMBIA S.A.S,300,349,70000.0,21000,2017-10-01
2017,10,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,6416,7485,1481115.1500000001,449120,2017-10-01
2017,10,Alemania,CAFE COLSUAVES S.A.S,1497,1749,311749.99999999994,104790,2017-10-01
2017,11,Alemania,EXPOCOSURCA S.A. C.I.,549,641,140000.0,38430,2017-11-01
2017,11,Alemania,FEDERACION NACIONAL DE CAFETEROS,10031,11701,2647833.01,702170,2017-11-01
2017,11,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118148.8,32060,2017-11-01
2017,11,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,10449,12188,2372487.0199999996,731430,2017-11-01
2017,11,Alemania,OLAM AGRO COLOMBIA S.A.S,856,996,200000.0,59920,2017-11-01
2017,11,Alemania,RACAFE & CIA S.C.A.,1455,1698,290153.0800000001,101850,2017-11-01
2017,11,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,11,12,7962.56,770,2017-11-01
2017,11,Alemania,RESTCAFE S A S,4,5,2365.0,280,2017-11-01
2017,11,Alemania,SE ORIGIN  S.A.S,275,321,80000.0,19250,2017-11-01
2017,11,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,11402,13298,2807924.4,798140,2017-11-01
2017,11,Alemania,SOCIEDAD EXPORTADORA DE CAFE,8024,9362,1921944.5500000003,561680,2017-11-01
2017,11,Alemania,PROMOTORA CAFE DE ATURA SAS,203,236,50200.0,14210,2017-11-01
2017,11,Alemania,SKN CARIBECAFE LTDA,8541,9969,1879268.8499999996,597870,2017-11-01
2017,11,Alemania,DESCAFEINADORA COLOMBIANA S.A.S,1,1,1650.0,70,2017-11-01
2017,11,Alemania,COOPERATIVA DE CAFICULTORES,2199,2566,704720.0,153930,2017-11-01
2017,11,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,1474,1719,326843.76,103180,2017-11-01
2017,11,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,1801,2101,405626.47,126070,2017-11-01
2017,11,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,5019,5853,1161403.1300000001,351330,2017-11-01
2017,11,Alemania,COFCO COLOMBIA S.A.S,3072,3585,770000.0199999999,215040,2017-11-01
2017,11,Alemania,CARCAFE LTDA,3999,4666,1024607.01,279930,2017-11-01
2017,11,Alemania,C. I. KYOTO LOHAS BEANS S.A.S,273,319,70000.0,19110,2017-11-01
2017,11,Alemania,BANCA EXPORTADORA S.A BANEXPORT,226,263,70000.00000000001,15820,2017-11-01
2017,11,Alemania,ALTAMIRA SUPREMO S.A.S.,836,976,210000.0,58520,2017-11-01
2017,11,Alemania,AGROPECUARIA ORGÁNICA TATAMÁ SAS,100,116,31066.11,7000,2017-11-01
2017,11,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,3538,4126,753492.17,247660,2017-11-01
2017,11,Alemania,COOPERATIVA DEPARTAMENTAL DE,551,643,140000.0,38570,2017-11-01
2017,12,Alemania,FEDERACION NACIONAL DE CAFETEROS,14087,16436,3553223.3699999996,986090,2017-12-01
2017,12,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118148.8,32060,2017-12-01
2017,12,Alemania,IXTAPA S.A.S.,274,320,69883.55,19180,2017-12-01
2017,12,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,3234,3772,799852.0800000001,226380,2017-12-01
2017,12,Alemania,EXPOCOSURCA S.A. C.I.,275,321,140000.0,19250,2017-12-01
2017,12,Alemania,SKN CARIBECAFE LTDA,6232,7269,1371514.0899999999,436240,2017-12-01
2017,12,Alemania,SOCIEDAD EXPORTADORA DE CAFE,11942,13932,2846811.6799999997,835940,2017-12-01
2017,12,Alemania,TOSTADORA DE CAFE VERSALLES S.A.S,27,32,14263.0,1890,2017-12-01
2017,12,Alemania,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,275,320,70000.0,19250,2017-12-01
2017,12,Alemania,OLAM AGRO COLOMBIA S.A.S,2637,3075,603607.9,184590,2017-12-01
2017,12,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,18281,21327,4654862.640000001,1279670,2017-12-01
2017,12,Alemania,RACAFE & CIA S.C.A.,18899,22050,4604530.740000001,1322930,2017-12-01
2017,12,Alemania,COOPERATIVA DE CAFICULTORES,3571,4166,1092366.0,249970,2017-12-01
2017,12,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,10090,11770,2391113.98,706300,2017-12-01
2017,12,Alemania,BANCA EXPORTADORA S.A BANEXPORT,301,351,80000.0,21070,2017-12-01
2017,12,Alemania,C. I. KYOTO LOHAS BEANS S.A.S,797,930,320250.49,55790,2017-12-01
2017,12,Alemania,COOPERATIVA DEPARTAMENTAL DE,275,320,58071.35,19250,2017-12-01
2017,12,Alemania,CARAVELA COLOMBIA S.A.S,264,309,56975.0,18480,2017-12-01
2017,12,Alemania,CAFE COLSUAVES S.A.S,1797,2098,392500.01,125790,2017-12-01
