Año,Mes,País destino,Nombre exportador,Sacos de 70 kg. equivalente real Exportados,Sacos de 60 Kg. Exportados,Valor Factura (USD)*,total_kg,fecha
2019,11,EE.UU.,CONDOR SPECIALTY COFFEE SOCIEDAD PO,24743,28868,5048220.849999999,3464090,2019-11-01
2019,11,EE.UU.,COOPERATIVA CENTRAL DE CAFICULTORES,825,963,210000.0,115530,2019-11-01
2019,11,EE.UU.,COOPERATIVA DE CAFICULTORES DE ANDE,12021,14029,2494644.98,1683210,2019-11-01
2019,11,EE.UU.,COOPERATIVA DE CAFICULTORES DEL,973,1132,251791.26,136030,2019-11-01
2019,11,EE.UU.,COOPERATIVA DE PRODUCTORES DE CAFÉ,275,321,59125.0,38510,2019-11-01
2019,11,EE.UU.,COOPERATIVA DEPARTAMENTAL DE,3852,4489,900000.0,538980,2019-11-01
2019,11,EE.UU.,COOPERATIVA MULTIACTIVA,275,321,69471.47,38510,2019-11-01
2019,11,EE.UU.,DESCAFEINADORA COLOMBIANA S.A.S,828,966,193761.55,115920,2019-11-01
2019,11,EE.UU.,ENGELHART CTP COLOMBIA S.A.S.,24416,28488,4457069.72,3418400,2019-11-01
2019,11,EE.UU.,EXPOCOSURCA S.A. C.I.,524,612,112875.0,73400,2019-11-01
2019,11,EE.UU.,EXPORTADORA DE CAFE ISABELITA SAS,1377,1606,354214.23,192750,2019-11-01
2019,11,EE.UU.,F.F.T COLOMBIA S.A.S,1018,1194,209999.99,142900,2019-11-01
2019,11,EE.UU.,FEDERACION NACIONAL DE CAFETEROS,46966,54795,10450609.739999996,6575320,2019-11-01
2019,11,EE.UU.,GOMEZ MORA S.A.,826,964,164386.87,115660,2019-11-01
2019,11,EE.UU.,GRUPO TAP S.A.S C.I.,275,321,70000.0,38510,2019-11-01
2019,11,EE.UU.,GUALANDAY TRADERS SAS,2476,2890,456707.35,346720,2019-11-01
2019,11,EE.UU.,HACIENDA SANTA ELISA SAS,30,36,68676.2,4260,2019-11-01
2019,11,EE.UU.,INCONEXUS S.A.S,824,960,210000.0,115280,2019-11-01
2019,11,EE.UU.,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,7456,8701,3010828.7100000004,1043980,2019-11-01
2019,11,EE.UU.,INDUSTRIAS ALIADAS S.A.S,3748,4376,1277887.92,524920,2019-11-01
2019,11,EE.UU.,INTEGRA TRADING SAS,5222,6093,1102970.0399999998,731120,2019-11-01
2019,11,EE.UU.,INVERSIONES SHADEL SAS,5,6,4119.5,710,2019-11-01
2019,11,EE.UU.,IXTAPA S.A.S.,2475,2889,470000.0,346590,2019-11-01
2019,11,EE.UU.,LAMERICA CI SAS,16,19,5099.82,2260,2019-11-01
2019,11,EE.UU.,LONDON INVERSIONES S.A.S,9,10,2714.69,1230,2019-11-01
2019,11,EE.UU.,LOUIS DREYFUS COMPANY COLOMBIA S.A.,15912,18567,3409999.9899999998,2227860,2019-11-01
2019,11,EE.UU.,MASTERCOL TRADING SAS,275,321,70644.22,38510,2019-11-01
2019,11,EE.UU.,NESTLE DE COLOMBIA S.A.,1690,1971,405983.22,236560,2019-11-01
2019,11,EE.UU.,OLAM AGRO COLOMBIA S.A.S,21529,25120,5670000.010000003,3014230,2019-11-01
2019,11,EE.UU.,PROMOTORA CAFE DE ALTURA SAS,113,133,100000.01000000001,15890,2019-11-01
2019,11,EE.UU.,PROMOTORA DE CAFE COLOMBIA S.A.,81,94,33465.46,11310,2019-11-01
2019,11,EE.UU.,RACAFE & CIA S.C.A.,38291,44677,7944509.850000003,5360990,2019-11-01
2019,11,EE.UU.,SANMIGUEL CIA COLOMBIANA AGRICOLA S,250,291,50000.0,34960,2019-11-01
2019,11,EE.UU.,SE ORIGIN  S.A.S,1375,1605,350000.0,192550,2019-11-01
2019,11,EE.UU.,SELECTO EXPORTADORES S.A.S.,560,654,149537.0,78440,2019-11-01
2019,11,EE.UU.,SIRUMA COFFEE S.A.S.,275,321,70000.0,38510,2019-11-01
2019,11,EE.UU.,SKN CARIBECAFE LTDA,3572,4166,719972.0000000001,500000,2019-11-01
2019,11,EE.UU.,SOCIEDAD EXPORTADORA DE CAFE DE,62711,73164,12152987.109999994,8779610,2019-11-01
2019,11,EE.UU.,SUCAFINA COLOMBIA SAS,25042,29209,4611529.880000001,3505480,2019-11-01
2019,11,EE.UU.,SUNTERRA SAS,134,157,53143.03,18800,2019-11-01
2019,11,EE.UU.,TELMO J. DIAZ Y COMPAÑÍA S.A.,249,291,66455.25,34890,2019-11-01
2019,11,EE.UU.,TERESITA EXPORTADORES DE CAFÉ S.A.,1649,1923,332160.39999999997,230810,2019-11-01
2019,11,EE.UU.,TRILLADORA COMERCIALIZADORA Y,24,28,14798.06,3360,2019-11-01
2019,11,EE.UU.,TRILLADORA DE CAFE MORENO SAS,275,320,54934.29,38450,2019-11-01
2019,11,EE.UU.,TRILLADORA UNION S.A.,14,17,6788.5999999999985,2000,2019-11-01
2019,11,EE.UU.,TRILLADORAS DE LAS COOPERATVAS DE,3572,4170,690856.3699999999,500240,2019-11-01
2019,11,EE.UU.,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,275,321,50000.0,38510,2019-11-01
2019,11,EE.UU.,VIVE CAFE S.A.,22,26,11106.0,3100,2019-11-01
2019,11,Egipto,RACAFE & CIA S.C.A.,549,641,107869.55,76890,2019-11-01
2019,11,El Salvador,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,33,39,12717.0,4650,2019-11-01
2019,11,El Salvador,PROMOTORA DE CAFE COLOMBIA S.A.,246,287,213145.75,34440,2019-11-01
2019,11,Eslovenia,SOCIEDAD EXPORTADORA DE CAFE DE,275,321,55056.75,38510,2019-11-01
2019,11,España,CAFE DE SANTA BARBARA S.A.S.,158,185,53481.15,22160,2019-11-01
2019,11,España,CARCAFE LTDA,285,333,54589.54,39930,2019-11-01
2019,11,España,COMPAÑÍA CAFETERA LA MESETA S.A.,826,964,170763.81,115660,2019-11-01
2019,11,España,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,1649,1924,343150.31999999995,230870,2019-11-01
2019,11,España,COOPERATIVA DEPARTAMENTAL CAFETERA,15,18,2100.0,2130,2019-11-01
2019,11,España,COOPERATIVA DEPARTAMENTAL DE,550,642,141090.72,77020,2019-11-01
2019,11,España,ENGELHART CTP COLOMBIA S.A.S.,1495,1744,250000.00000000003,209290,2019-11-01
2019,11,España,FEDERACION NACIONAL DE CAFETEROS,1909,2226,512440.88999999996,267190,2019-11-01
2019,11,España,"FELIX ALBERTO, TORRES MORANTES",15,18,7266.0,2130,2019-11-01
2019,11,España,FLOR DE APIA SAS,276,323,76500.89,38700,2019-11-01
2019,11,España,GRUPO CARGADUANA LTDA,1,1,1614.0,130,2019-11-01
2019,11,España,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,37,43,13219.2,5170,2019-11-01
2019,11,España,INTEGRA TRADING SAS,1377,1606,314556.57999999996,192750,2019-11-01
2019,11,España,INVERCAFE CERRITOS SOCIEDAD POR ACC,1709,1994,347594.39,239270,2019-11-01
2019,11,España,INVERCAFE LTDA.,316,368,77440.77,44200,2019-11-01
2019,11,España,OLAM AGRO COLOMBIA S.A.S,275,321,70000.0,38510,2019-11-01
2019,11,España,PROMOTORA DE CAFE COLOMBIA S.A.,89,103,55838.200000000004,12410,2019-11-01
2019,11,España,RACAFE & CIA S.C.A.,3802,4435,478787.37000000005,532240,2019-11-01
2019,11,España,SELECTO EXPORTADORES S.A.S.,826,964,165248.57,115660,2019-11-01
2019,11,España,SKN CARIBECAFE LTDA,2702,3150,711280.31,378140,2019-11-01
2019,11,España,SOCIEDAD EXPORTADORA DE CAFE DE,566,661,167925.06,79280,2019-11-01
2019,11,España,SUCAFINA COLOMBIA SAS,600,701,153951.09999999998,84060,2019-11-01
2019,11,Federación Rusa,CARCAFE LTDA,273,319,55888.75,38250,2019-11-01
2019,11,Federación Rusa,COMPAÑÍA CAFETERA LA MESETA S.A.,827,964,172126.13,115730,2019-11-01
2019,11,Federación Rusa,COOPERATIVA DE CAFICULTORES DE ANDE,275,321,69599.22,38510,2019-11-01
2019,11,Federación Rusa,FEDERACION NACIONAL DE CAFETEROS,2214,2582,580160.0,309900,2019-11-01
2019,11,Federación Rusa,LOUIS DREYFUS COMPANY COLOMBIA S.A.,598,699,120000.0,83800,2019-11-01
2019,11,Federación Rusa,OLAM AGRO COLOMBIA S.A.S,2226,2597,400000.0,311640,2019-11-01
2019,11,Federación Rusa,POLIS AGRO COLOMBIA SAS,1019,1189,100000.00000000001,142670,2019-11-01
2019,11,Federación Rusa,RACAFE & CIA S.C.A.,1122,1310,519467.47,157140,2019-11-01
2019,11,Finlandia,CARCAFE LTDA,2334,2721,503723.38,326640,2019-11-01
2019,11,Finlandia,CONDOR SPECIALTY COFFEE SOCIEDAD PO,8037,9374,1794353.1600000001,1125030,2019-11-01
2019,11,Finlandia,FEDERACION NACIONAL DE CAFETEROS,2344,2734,585092.28,328120,2019-11-01
2019,11,Finlandia,LOUIS DREYFUS COMPANY COLOMBIA S.A.,901,1051,210000.0,126130,2019-11-01
2019,11,Finlandia,OLAM AGRO COLOMBIA S.A.S,2402,2802,440000.01,336260,2019-11-01
2019,11,Finlandia,SOCIEDAD EXPORTADORA DE CAFE DE,10806,12607,2376883.1,1512840,2019-11-01
2019,11,Francia,CAFE COLSUAVES S.A.S,550,642,11825.0,77020,2019-11-01
2019,11,Francia,COFCO INTERNATIONAL COLOMBIA SAS,571,666,100000.01000000001,79930,2019-11-01
2019,11,Francia,COMPAÑÍA CAFETERA LA MESETA S.A.,571,666,120377.18,79930,2019-11-01
2019,11,Francia,CONDOR SPECIALTY COFFEE SOCIEDAD PO,1500,1753,384943.67999999993,210180,2019-11-01
2019,11,Francia,ENGELHART CTP COLOMBIA S.A.S.,823,960,150000.0,115210,2019-11-01
2019,11,Francia,FEDERACION NACIONAL DE CAFETEROS,1154,1347,339156.56,161600,2019-11-01
2019,11,Francia,OLAM AGRO COLOMBIA S.A.S,816,951,170000.0,114180,2019-11-01
2019,11,Francia,RACAFE & CIA S.C.A.,600,700,125940.89,84000,2019-11-01
2019,11,Francia,SUCAFINA COLOMBIA SAS,2638,3076,584390.73,369220,2019-11-01
2019,11,Grecia,FEDERACION NACIONAL DE CAFETEROS,310,362,70533.31,43420,2019-11-01
2019,11,Grecia,FLAVOR EQUATION SAS,274,321,69429.29000000001,38440,2019-11-01
2019,11,Grecia,LOUIS DREYFUS COMPANY COLOMBIA S.A.,275,320,70398.89,38450,2019-11-01
2019,11,Grecia,RACAFE & CIA S.C.A.,285,332,71999.94,39870,2019-11-01
2019,11,Grecia,SKN CARIBECAFE LTDA,275,320,55530.46,38450,2019-11-01
2019,11,Grecia,SOCIEDAD EXPORTADORA DE CAFE DE,275,321,56967.1,38510,2019-11-01
2019,11,Guatemala,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,313,366,97587.56,43870,2019-11-01
2019,11,Hong Kong,CONDOR SPECIALTY COFFEE SOCIEDAD PO,275,321,50000.0,38510,2019-11-01
2019,11,Hong Kong,INVERCAFE CERRITOS SOCIEDAD POR ACC,64,74,25451.42,8920,2019-11-01
2019,11,Hong Kong,TRILLADORA COMERCIALIZADORA Y,15,18,18327.6,2130,2019-11-01
2019,11,Irlanda,BANCA EXPORTADORA S.A BANEXPORT,275,321,69599.22,38510,2019-11-01
2019,11,Irlanda,CONDOR SPECIALTY COFFEE SOCIEDAD PO,823,961,185406.19,115270,2019-11-01
2019,11,Irlanda,SOCIEDAD EXPORTADORA DE CAFE DE,276,321,57103.3,38580,2019-11-01
2019,11,Israel,ALTAMIRA SUPREMO S.A.S,549,641,120000.0,76890,2019-11-01
2019,11,Israel,COMPAÑÍA CAFETERA LA MESETA S.A.,547,638,114129.26999999999,76570,2019-11-01
2019,11,Israel,CONDOR SPECIALTY COFFEE SOCIEDAD PO,825,963,170000.0,115530,2019-11-01
2019,11,Israel,OLAM AGRO COLOMBIA S.A.S,551,643,100000.0,77150,2019-11-01
2019,11,Israel,RACAFE & CIA S.C.A.,1087,1266,215818.33000000002,152050,2019-11-01
2019,11,Israel,SOCIEDAD EXPORTADORA DE CAFE DE,1108,1294,204859.29,155200,2019-11-01
2019,11,Israel,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,275,321,50000.0,38510,2019-11-01
2019,11,Italia,ALTAMIRA SUPREMO S.A.S,276,321,50000.0,38580,2019-11-01
2019,11,Italia,CARCAFE LTDA,5697,6644,1225339.7799999998,797430,2019-11-01
2019,11,Italia,COMPAÑÍA CAFETERA LA MESETA S.A.,558,652,114888.01,78180,2019-11-01
2019,11,Italia,CONDOR SPECIALTY COFFEE SOCIEDAD PO,285,332,72936.54,39870,2019-11-01
2019,11,Italia,COOPERATIVA CENTRAL DE CAFICULTORES,551,643,140000.0,77150,2019-11-01
2019,11,Italia,COOPERATIVA DE CAFICULTORES DE ANDE,900,1050,208797.65999999997,126000,2019-11-01
2019,11,Italia,COOPERATIVA DE CAFICULTORES DEL,826,963,150000.0,115600,2019-11-01
2019,11,Italia,DESCAFEINADORA COLOMBIANA S.A.S,533,622,102602.5,74630,2019-11-01
2019,11,Italia,ENGELHART CTP COLOMBIA S.A.S.,274,320,50000.0,38380,2019-11-01
2019,11,Italia,EXPOCOSURCA S.A. C.I.,276,322,59125.0,38640,2019-11-01
2019,11,Italia,FEDERACION NACIONAL DE CAFETEROS,1976,2306,466982.42000000004,276680,2019-11-01
2019,11,Italia,LOUIS DREYFUS COMPANY COLOMBIA S.A.,570,666,139198.44,79860,2019-11-01
2019,11,Italia,OLAM AGRO COLOMBIA S.A.S,5143,6004,1220000.0,720250,2019-11-01
2019,11,Italia,P&S NEGOCIOS S.A.S,281,327,58995.0,39290,2019-11-01
2019,11,Italia,RACAFE & CIA S.C.A.,3818,4456,947316.5700000002,534620,2019-11-01
2019,11,Italia,SKN CARIBECAFE LTDA,1157,1348,238502.06,161870,2019-11-01
2019,11,Italia,SOCIEDAD EXPORTADORA DE CAFE DE,1486,1733,304830.22000000003,208000,2019-11-01
2019,11,Italia,SUCAFINA COLOMBIA SAS,3184,3714,816118.0800000001,445720,2019-11-01
2019,11,Jamaica,IXTAPA S.A.S.,275,320,50000.0,38450,2019-11-01
2019,11,Japón,A LAUMAYER Y COMPAÑIA EXPORTADORES,1874,2185,377944.89999999997,262280,2019-11-01
2019,11,Japón,ALEXCAFE SAS,1099,1281,150000.0,153790,2019-11-01
2019,11,Japón,BANCA EXPORTADORA S.A BANEXPORT,774,904,150000.0,108420,2019-11-01
2019,11,Japón,C. I. LOHAS BEANS S.A.S,1684,1965,490000.0,235780,2019-11-01
2019,11,Japón,CAFE GRANJA LA ESPERANZA  S.A. C.I.,14,16,43210.16,1940,2019-11-01
2019,11,Japón,CARAVELA COLOMBIA S.A.S,85,98,36120.0,11830,2019-11-01
2019,11,Japón,CARCAFE LTDA,2716,3169,578837.6599999999,380260,2019-11-01
2019,11,Japón,COFCO INTERNATIONAL COLOMBIA SAS,3220,3755,549999.99,450700,2019-11-01
2019,11,Japón,COMPAÑÍA CAFETERA LA MESETA S.A.,7152,8347,1503718.4999999998,1001460,2019-11-01
2019,11,Japón,CONDOR SPECIALTY COFFEE SOCIEDAD PO,370,431,120000.0,51760,2019-11-01
2019,11,Japón,ENGELHART CTP COLOMBIA S.A.S.,5396,6295,1000000.0099999999,755420,2019-11-01
2019,11,Japón,FEDERACION NACIONAL DE CAFETEROS,24172,28211,5356101.650000002,3384700,2019-11-01
2019,11,Japón,GOMEZ MORA S.A.,551,643,112444.48000000001,77150,2019-11-01
2019,11,Japón,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,1698,1979,619507.3999999999,237600,2019-11-01
2019,11,Japón,INDUSTRIAS ALIADAS S.A.S,342,399,101557.0,47880,2019-11-01
2019,11,Japón,RACAFE & CIA S.C.A.,21335,24889,3852567.0200000014,2986790,2019-11-01
2019,11,Japón,SKN CARIBECAFE LTDA,9722,11340,1956642.6100000003,1360940,2019-11-01
2019,11,Japón,SOCIEDAD EXPORTADORA DE CAFE DE,3498,4084,549999.99,489900,2019-11-01
2019,11,Jordania,COMPAÑÍA CAFETERA LA MESETA S.A.,274,320,54140.74,38380,2019-11-01
2019,11,Jordania,SUCAFINA COLOMBIA SAS,274,320,50000.0,38380,2019-11-01
2019,11,Kuwait,OLAM AGRO COLOMBIA S.A.S,553,645,100000.0,77410,2019-11-01
2019,11,Kuwait,THOSE COFFEE PEOPLE SAS,93,108,31155.5,12990,2019-11-01
2019,11,Letonia,AZAHAR COFFEE COMPANY S.A.S,312,360,78428.38000000002,43440,2019-11-01
2019,11,Letonia,BANCA EXPORTADORA S.A BANEXPORT,149,175,31078.17,20930,2019-11-01
2019,11,Letonia,FEDERACION NACIONAL DE CAFETEROS,286,334,55511.829999999994,40060,2019-11-01
2019,11,Letonia,INCONEXUS S.A.S,241,281,50000.0,33730,2019-11-01
2019,11,Líbano,A LAUMAYER Y COMPAÑIA EXPORTADORES,570,665,117843.70999999999,79800,2019-11-01
2019,11,Líbano,COMPAÑÍA CAFETERA LA MESETA S.A.,274,320,54106.88,38380,2019-11-01
2019,11,Malasia,CARCAFE LTDA,5223,6098,1166297.58,731490,2019-11-01
2019,11,Malasia,CONDOR SPECIALTY COFFEE SOCIEDAD PO,2750,3208,599999.9900000001,384980,2019-11-01
2019,11,Malasia,FEDERACION NACIONAL DE CAFETEROS,39,45,14318.0,5430,2019-11-01
2019,11,Malasia,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,251,293,62775.0,35150,2019-11-01
2019,11,Malasia,LOUIS DREYFUS COMPANY COLOMBIA S.A.,3021,3525,570000.01,422970,2019-11-01
2019,11,Marruecos,COMPAÑÍA CAFETERA LA MESETA S.A.,551,643,107330.51,77150,2019-11-01
2019,11,México,CAFE COLSUAVES S.A.S,250,292,53750.0,35020,2019-11-01
2019,11,México,CONDOR SPECIALTY COFFEE SOCIEDAD PO,824,961,170000.0,115340,2019-11-01
2019,11,México,FEDERACION NACIONAL DE CAFETEROS,4303,5029,1541495.2599999998,602950,2019-11-01
2019,11,México,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,184,215,140561.23,25780,2019-11-01
2019,11,México,LAMERICA CI SAS,1,1,115.0,130,2019-11-01
2019,11,México,NESTLE DE COLOMBIA S.A.,6115,7123,1194918.9000000001,855430,2019-11-01
2019,11,México,OLAM AGRO COLOMBIA S.A.S,550,641,140000.0,76960,2019-11-01
2019,11,México,RACAFE & CIA S.C.A.,286,334,73484.03,40060,2019-11-01
2019,11,Noruega,COMPAÑÍA CAFETERA LA MESETA S.A.,275,321,53823.81,38510,2019-11-01
2019,11,Noruega,CONDOR SPECIALTY COFFEE SOCIEDAD PO,1100,1284,200000.0,154040,2019-11-01
2019,11,Noruega,ENGELHART CTP COLOMBIA S.A.S.,300,350,50000.0,42000,2019-11-01
2019,11,Noruega,F.F.T COLOMBIA S.A.S,176,205,60000.0,24620,2019-11-01
2019,11,Noruega,FEDERACION NACIONAL DE CAFETEROS,3418,3986,724202.12,478420,2019-11-01
2019,11,Noruega,RACAFE & CIA S.C.A.,285,333,72336.20000000001,39930,2019-11-01
2019,11,Noruega,SKN CARIBECAFE LTDA,1098,1281,230971.35,153720,2019-11-01
2019,11,Noruega,SOCIEDAD EXPORTADORA DE CAFE DE,1407,1640,249999.99000000002,196890,2019-11-01
2019,11,Noruega,TRILLADORA COMERCIALIZADORA Y,14,16,8891.04,1940,2019-11-01
2019,11,Nueva Zelanda,CARAVELA COLOMBIA S.A.S,270,315,62565.0,37800,2019-11-01
2019,11,Nueva Zelanda,CONDOR SPECIALTY COFFEE SOCIEDAD PO,550,642,140000.0,77020,2019-11-01
2019,11,Nueva Zelanda,ENGELHART CTP COLOMBIA S.A.S.,274,320,300000.00000000006,38380,2019-11-01
2019,11,Nueva Zelanda,OLAM AGRO COLOMBIA S.A.S,276,322,50000.0,38640,2019-11-01
2019,11,Nueva Zelanda,RACAFE & CIA S.C.A.,283,330,71555.23,39610,2019-11-01
2019,11,Países Bajos,CAFE ROSAFLORIDA SAS,30,36,50000.0,4260,2019-11-01
2019,11,Países Bajos,COMPAÑIA DE LA HACIENDA DE MISIONES,24,28,6384.0,3360,2019-11-01
2019,11,Países Bajos,CONDOR SPECIALTY COFFEE SOCIEDAD PO,1375,1605,350000.02,192550,2019-11-01
2019,11,Países Bajos,COOPERATIVA CENTRAL DE CAFICULTORES,276,322,69859.54,38640,2019-11-01
2019,11,Países Bajos,F.F.T COLOMBIA S.A.S,17,20,4284.42,2390,2019-11-01
2019,11,Países Bajos,LASSO & HIJOS S.A.S.,127,147,200000.01,17710,2019-11-01
2019,11,Países Bajos,LOUIS DREYFUS COMPANY COLOMBIA S.A.,898,1048,209999.99,125740,2019-11-01
2019,11,Países Bajos,OLAM AGRO COLOMBIA S.A.S,300,351,70000.0,42060,2019-11-01
2019,11,Países Bajos,SOCIEDAD EXPORTADORA DE CAFE DE,5491,6408,1000000.0099999999,768850,2019-11-01
2019,11,Panamá,ALVAREZ RODRIGUEZ LUIS MARIA,275,321,61600.0,38510,2019-11-01
2019,11,Panamá,GOOD PRICE CORPORATION SAS,265,309,65659.19,37090,2019-11-01
2019,11,Panamá,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,1216,1420,340273.35,170320,2019-11-01
2019,11,Panamá,PRICESMART COLOMBIA SAS,65,76,27809.09,9110,2019-11-01
2019,11,Panamá,PROMOTORA DE CAFE COLOMBIA S.A.,28,34,20918.590000000004,4000,2019-11-01
2019,11,Paraguay,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,107,125,32756.83,14990,2019-11-01
2019,11,Paraguay,PROMOTORA DE CAFE COLOMBIA S.A.,73,86,69884.41,10270,2019-11-01
2019,11,Perú,DESCAFEINADORA COLOMBIANA S.A.S,237,277,83659.35,33210,2019-11-01
2019,11,Perú,FEDERACION NACIONAL DE CAFETEROS,1070,1247,326216.0,149720,2019-11-01
2019,11,Perú,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,408,476,152398.12000000002,57120,2019-11-01
2019,11,Perú,PROMOTORA DE CAFE COLOMBIA S.A.,71,82,40137.04,9890,2019-11-01
2019,11,Polonia,DESCAFEINADORA COLOMBIANA S.A.S,223,260,79860.0,31210,2019-11-01
2019,11,Polonia,FEDERACION NACIONAL DE CAFETEROS,572,668,160772.5,80120,2019-11-01
2019,11,Portugal,COMPAÑÍA CAFETERA LA MESETA S.A.,825,963,159881.25,115530,2019-11-01
2019,11,Portugal,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,301,351,63187.25,42130,2019-11-01
2019,11,Portugal,ENGELHART CTP COLOMBIA S.A.S.,599,698,100000.0,83810,2019-11-01
2019,11,Portugal,FEDERACION NACIONAL DE CAFETEROS,619,723,131536.88,86710,2019-11-01
2019,11,Reino Unido,A LAUMAYER Y COMPAÑIA EXPORTADORES,3250,3791,685766.5899999999,454960,2019-11-01
2019,11,Reino Unido,ALEXCAFE SAS,549,641,100000.0,76890,2019-11-01
2019,11,Reino Unido,ALTAMIRA SUPREMO S.A.S,550,642,100000.0,77020,2019-11-01
2019,11,Reino Unido,BANCA EXPORTADORA S.A BANEXPORT,275,322,100000.00000000001,38570,2019-11-01
2019,11,Reino Unido,BENEFICIO BAJAREQUE SUR SAS,549,641,140000.0,76890,2019-11-01
2019,11,Reino Unido,CAFE COLSUAVES S.A.S,825,962,177375.0,115470,2019-11-01
2019,11,Reino Unido,CAFE QUINDIO S.A.S.,2,2,2673.86,260,2019-11-01
2019,11,Reino Unido,CARAVELA COLOMBIA S.A.S,265,303,61704.99,36730,2019-11-01
2019,11,Reino Unido,COFCO INTERNATIONAL COLOMBIA SAS,300,350,50000.0,42000,2019-11-01
2019,11,Reino Unido,COMPAÑÍA CAFETERA LA MESETA S.A.,942,1098,201833.1,131820,2019-11-01
2019,11,Reino Unido,COOPERATIVA DE CAFICULTORES DE ANDE,836,975,208197.49,117020,2019-11-01
2019,11,Reino Unido,ENGELHART CTP COLOMBIA S.A.S.,1098,1279,221062.16,153600,2019-11-01
2019,11,Reino Unido,FEDERACION NACIONAL DE CAFETEROS,249,290,80345.0,34830,2019-11-01
2019,11,Reino Unido,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,595,694,207523.76,83290,2019-11-01
2019,11,Reino Unido,RACAFE & CIA S.C.A.,3475,4059,852100.33,486790,2019-11-01
2019,11,Reino Unido,SKN CARIBECAFE LTDA,275,321,60721.74,38510,2019-11-01
2019,11,Reino Unido,SOCIEDAD EXPORTADORA DE CAFE DE,1101,1283,255624.38,154050,2019-11-01
2019,11,Rep.Dominicana,CONDOR SPECIALTY COFFEE SOCIEDAD PO,1373,1603,350000.0,192290,2019-11-01
2019,11,Rep.Dominicana,LOUIS DREYFUS COMPANY COLOMBIA S.A.,5700,6649,1000000.0,797940,2019-11-01
2019,11,Rep.Dominicana,NESTLE DE COLOMBIA S.A.,50,59,12005.12,7040,2019-11-01
2019,11,Rep.Dominicana,OLAM AGRO COLOMBIA S.A.S,1376,1605,350000.0,192620,2019-11-01
2019,11,Reunión,COMPAÑÍA CAFETERA LA MESETA S.A.,300,351,59981.61,42060,2019-11-01
2019,11,Rumanía,CARCAFE LTDA,570,665,120696.79999999999,79800,2019-11-01
2019,11,Rumanía,CONDOR SPECIALTY COFFEE SOCIEDAD PO,287,334,50000.0,40130,2019-11-01
2019,11,Rumanía,RACAFE & CIA S.C.A.,1142,1332,250251.25,159860,2019-11-01
2019,11,Singapur,BANCA EXPORTADORA S.A BANEXPORT,31,36,100000.0,4330,2019-11-01
2019,11,Singapur,HACIENDA SANTA ELISA SAS,0,0,6849.78,0,2019-11-01
2019,11,Singapur,LOUIS DREYFUS COMPANY COLOMBIA S.A.,276,322,50000.0,38640,2019-11-01
2019,11,Singapur,OLAM AGRO COLOMBIA S.A.S,426,497,80958.4,59640,2019-11-01
2019,11,Sudáfrica,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,276,322,56541.47,38640,2019-11-01
2019,11,Sudáfrica,RACAFE & CIA S.C.A.,274,320,69469.06,38380,2019-11-01
2019,11,Sudáfrica,SKN CARIBECAFE LTDA,286,333,64446.74,40000,2019-11-01
2019,11,Suecia,A LAUMAYER Y COMPAÑIA EXPORTADORES,599,699,126672.87,83870,2019-11-01
2019,11,Suecia,CARCAFE LTDA,300,350,69445.67,42000,2019-11-01
2019,11,Suecia,CONDOR SPECIALTY COFFEE SOCIEDAD PO,286,333,70000.0,40000,2019-11-01
2019,11,Suecia,FEDERACION NACIONAL DE CAFETEROS,1500,1750,308015.77,210000,2019-11-01
2019,11,Suecia,OLAM AGRO COLOMBIA S.A.S,2101,2452,449999.99999999994,294190,2019-11-01
2019,11,Surinam,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,96,111,34837.060000000005,13380,2019-11-01
2019,11,Taiwan,ALTAMIRA SUPREMO S.A.S,1099,1282,200000.01,153850,2019-11-01
2019,11,Taiwan,C.I. COLORS OF NATURE S.A.S.,158,186,141000.00999999998,22220,2019-11-01
2019,11,Taiwan,CAFEEXCOL SAS,74,86,23757.3,10340,2019-11-01
2019,11,Taiwan,COFCO INTERNATIONAL COLOMBIA SAS,550,642,100000.0,77020,2019-11-01
2019,11,Taiwan,COFFEE ROASTING S.A.S,89,105,130000.0,12530,2019-11-01
2019,11,Taiwan,COLOMBIAN MOUNTAIN COFFEE,12,17,12361.230000000001,1860,2019-11-01
2019,11,Taiwan,CONDOR SPECIALTY COFFEE SOCIEDAD PO,799,933,209400.0,111910,2019-11-01
2019,11,Taiwan,DESCAFEINADORA COLOMBIANA S.A.S,167,195,36055.47,23390,2019-11-01
